property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
55473,-37.841832,145.073161,3 Kirkwood Drive,CAMBERWELL,20300000,house,2012,4,3,2,SC_099,2.358,19850,0.319,31.714285714285715,0,hospital_168,1.666,S_160,0.784
1363,-37.79598999,144.9043121,7 Moore Street,FOOTSCRAY,6996000,house,2007,4,1,1,SC_011,1.838,20025,0.575,14.146341463414634,0,hospital_003,1.4,S_201,0.767
6471,-37.793534,144.826518,23 Anderson Road,SUNSHINE,4437000,house,2010,5,2,2,SC_102,1.393,20021,0.789,25.666666666666668,0,hospital_174,1.841,S_080,1.446
1516,-37.802986,144.902518,9 Hyde st,FOOTSCRAY,8040000,house,2014,4,1,2,SC_011,2.588,20025,0.22,14.146341463414634,0,hospital_003,1.68,S_201,0.468
76259,-37.900777,145.080118,5 Darling Street,HUGHESDALE,8640000,house,2010,3,2,0,SC_087,1.382,19918,0.692,31.85185185185185,0,hospital_166,2.277,S_167,1.382
32950,-37.73253,144.995223,54 May Street,PRESTON,16200000,house,2015,4,2,2,SC_103,0.984,20011,0.808,29.0,0,hospital_139,1.684,S_085,0.844
26068,-37.5920645,144.9402372,23B Kingswood Drive,CRAIGIEBURN,4590000,house,2012,2,1,1,SC_110,0.681,40221,1.119,45.92857142857143,0,hospital_104,6.757,S_178,0.591
83038,-37.88570023,145.2428131,148 O'Connor Road,KNOXFIELD,4950000,house,2009,3,1,2,SC_073,5.494,19869,4.609,53.0,0,hospital_002,4.037,S_027,1.714
12192,-37.697263,144.75015,11 Varna Court,HILLSIDE,5632000,house,2009,3,2,2,SC_048,4.046,20000,2.16,39.05882352941177,0,hospital_057,9.035,S_163,0.404
92566,-38.00257,145.101148,10 Affinity Close,MORDIALLOC,8360000,house,2012,4,2,2,SC_003,3.657,19863,1.265,44.36842105263158,0,hospital_001,2.817,S_119,1.408
70547,-37.882137,145.107163,153 Waverley Road,CHADSTONE,6650000,house,2010,3,1,1,SC_042,1.476,19840,1.044,27.933333333333334,0,hospital_166,1.909,S_026,2.073
74826,-37.90322876,145.0718384,22 Leura Street,MURRUMBEENA,10659000,house,2008,4,2,2,SC_087,1.858,19918,1.06,31.85185185185185,0,hospital_159,2.151,S_167,1.858
67298,-37.765772,145.366315,28 Heritage Drive,LILYDALE,9690000,house,2014,4,2,2,SC_084,4.687,19876,1.996,59.666666666666664,0,hospital_113,1.099,S_081,1.61
1574,-37.78435,144.866456,1/12 Clarendon Street,MAIDSTONE,6135000,house,2013,3,1,2,SC_043,1.124,20022,1.687,21.6,0,hospital_056,1.993,S_149,1.124
79982,-37.982288,145.187804,25 Popes Road,KEYSBOROUGH,5320000,house,2016,3,1,2,SC_057,1.721,19889,0.559,50.57142857142857,0,hospital_124,1.483,S_079,1.804
65373,-37.79616547,145.3041534,42 TIMMS AVENUE,KILSYTH,5550000,house,2009,3,1,2,SC_022,1.882,19877,1.463,54.5,0,hospital_164,4.462,S_224,0.86
531,-37.79640961,144.8995361,2 Coward Street,FOOTSCRAY,10302000,house,2009,3,1,1,SC_011,2.138,20025,0.612,14.146341463414634,0,hospital_003,1.027,S_201,0.501
85631,-37.8889363,145.0125175,41 Hoddle Street,ELSTERNWICK,24900000,house,2011,5,3,2,SC_023,3.02,19954,1.122,16.9375,0,hospital_079,0.461,S_193,0.612
92892,-38.020601,145.104848,2 Balaka Avenue,ASPENDALE,5760000,house,2014,3,2,2,SC_003,5.678,19862,0.774,46.05882352941177,0,hospital_001,4.361,S_119,2.118
63198,-37.77821732,145.3022461,1 Lee-Ann Crescent,CROYDON,5850000,house,2009,3,1,2,SC_084,2.459,19877,1.152,54.5,0,hospital_113,4.964,S_058,2.491
44545,-37.697082,145.111698,2 Somerleigh Crescent,GREENSBOROUGH,9170000,house,2013,5,3,2,SC_051,4.97,19985,0.823,37.86666666666667,0,hospital_075,1.033,S_210,1.047
32029,-37.750376,145.02092,17 Albert Street,PRESTON,6944000,house,2011,2,1,2,SC_047,1.555,20013,1.905,25.0,0,hospital_039,1.687,S_105,1.524
33532,-37.716746,145.02316,10 Mulgrave Street,RESERVOIR,6848000,house,2012,3,1,2,SC_047,2.508,20010,1.423,32.083333333333336,0,hospital_025,1.763,S_225,1.033
34047,-37.726785,145.019524,18 Home Street,RESERVOIR,7830000,house,2013,4,2,2,SC_047,1.618,20011,1.486,29.0,0,hospital_139,2.151,S_225,0.837
4474,-37.845978,144.876965,43 Woods Street,NEWPORT,12800000,house,2014,3,1,3,SC_033,3.416,19994,0.687,20.59090909090909,0,hospital_141,2.233,S_056,2.931
66414,-37.77819,145.32966,44 Greenslopes Drive,MOOROOLBARK,3376000,house,2013,3,1,2,SC_084,2.625,19877,1.685,54.5,0,hospital_113,2.854,S_168,2.343
63332,-37.784575,145.285094,10 Clement Crescent,CROYDON,9600000,house,2016,3,2,2,SC_022,1.625,19878,1.272,50.63636363636363,0,hospital_164,3.66,S_181,1.322
21478,-37.775753,144.967588,68 Weston Street,BRUNSWICK,6480000,house,2011,4,1,0,SC_008,4.023,19969,0.785,20.0,0,hospital_024,1.886,S_138,0.466
88424,-37.94562912,145.0376587,11 Monamie Avenue,HIGHETT,6250000,house,2007,2,1,1,SC_079,0.492,19872,0.483,39.583333333333336,0,hospital_110,1.402,S_069,0.492
22416,-37.7205925,144.9589844,26 Orvieto Street,COBURG NORTH,6432000,house,2009,2,1,1,SC_030,1.529,19963,0.209,32.0,0,hospital_139,3.457,S_004,2.337
32328,-37.752174,145.013542,22 Sussex Street,PRESTON,15334000,house,2014,3,1,2,SC_103,1.734,20014,1.356,23.0,0,hospital_035,1.296,S_105,0.881
1986,-37.780205,144.871005,20 Omar Street,MAIDSTONE,4856000,house,2014,2,2,2,SC_052,1.542,20022,2.236,21.6,0,hospital_056,1.964,S_131,1.573
59367,-37.810694,145.206415,12 Sharrow Road,MITCHAM,12330000,house,2015,3,1,1,SC_032,1.983,19901,1.071,41.22222222222222,0,hospital_010,1.083,S_040,1.969
93084,-37.991731,145.086516,26 Victoria Street,PARKDALE,18000000,house,2014,4,2,2,SC_003,2.304,19864,0.906,40.9,0,hospital_001,1.206,S_003,1.183
59090,-37.809129,145.174413,7 Charles Street,NUNAWADING,4840000,house,2011,4,2,0,SC_002,1.17,19899,1.278,36.592592592592595,0,hospital_070,1.708,S_202,1.653
25362,-37.597983,144.935561,132 Craigieburn Road,CRAIGIEBURN,8670000,house,2016,3,1,1,SC_110,0.379,40221,0.807,45.92857142857143,0,hospital_104,6.018,S_005,0.254
96044,-37.925871,145.043819,6 Roma Street,BENTLEIGH,12090000,house,2012,4,2,3,SC_046,1.592,19938,0.737,39.416666666666664,0,hospital_110,1.01,S_107,0.722
60750,-37.840974,145.19281,40 Nurlendi Road,VERMONT,9165000,house,2010,4,2,0,SC_088,2.676,19900,2.557,39.5,0,hospital_192,2.997,S_202,2.395
3767,-37.81822,144.885058,65 Powell Street,YARRAVILLE,12418000,house,2010,4,3,1,SC_043,3.43,19996,0.503,15.545454545454545,0,hospital_056,2.795,S_201,2.254
85058,-37.874937,144.978688,65 Dickens Street,ELWOOD,15500000,house,2011,3,1,3,SC_015,0.718,19956,1.437,13.0,0,hospital_103,1.964,S_017,0.719
87656,-37.94548035,145.0089264,36 Bridge Street,HAMPTON,19210000,house,2009,4,2,2,SC_046,2.667,19948,0.662,28.933333333333334,0,hospital_036,0.57,S_088,1.098
43723,-37.702637,145.082673,313 Grimshaw Street,WATSONIA,5720000,house,2015,4,2,2,SC_062,5.678,19984,0.932,33.86666666666667,0,hospital_075,2.062,S_020,1.549
34863,-37.704586,145.021169,4 Darebin Boulevard,RESERVOIR,5175000,house,2015,4,2,2,SC_047,3.866,20009,1.09,33.083333333333336,0,hospital_025,2.378,S_225,2.358
71241,-37.8506,145.233008,2 Chelsea Court,WANTIRNA,7800000,house,2016,3,1,2,SC_032,4.229,19871,2.68,45.90909090909091,0,hospital_179,0.498,S_227,2.121
6209,-37.779133,144.812815,15 Clairmont Street,ALBION,8619000,house,2015,2,1,0,SC_102,1.861,20004,1.059,28.058823529411764,0,hospital_174,1.741,S_080,1.806
69923,-37.864447,145.0876219,306 High Street,ASHBURTON,8320000,house,2014,2,1,2,SC_042,1.475,19848,0.617,35.714285714285715,0,hospital_098,0.241,S_112,0.583
57343,-37.8297081,145.0860443,50 Highfield Road,CANTERBURY,15030000,house,2009,3,2,3,SC_099,2.534,19894,0.644,30.636363636363637,0,hospital_089,3.167,S_160,1.448
96588,-38.006014,145.277078,19 Marson Crescent,HALLAM,5400000,house,2013,3,2,0,SC_077,2.525,19885,1.454,58.54545454545455,0,hospital_069,3.647,S_212,1.012
92472,-37.975294,145.071058,9 Withers Way,MENTONE,6240000,house,2016,3,2,2,SC_003,1.647,19865,0.896,38.9,0,hospital_133,0.776,S_011,1.03
16766,-37.710874,144.947791,20 Bedford Street,HADFIELD,3600000,house,2016,3,1,2,SC_030,2.406,19962,1.198,33.0,0,hospital_139,4.489,S_004,0.905
23974,-37.703773,144.963714,13 McDougall Street,FAWKNER,5571000,house,2016,2,1,2,SC_030,3.405,19961,0.548,35.0,0,hospital_139,3.392,S_161,1.656
18615,-37.67254257,144.9420471,3 Donald Street,DALLAS,4620000,house,2009,3,1,2,SC_072,2.989,19960,0.83,39.0,0,hospital_104,3.09,S_153,1.9
25278,-37.610404,144.923431,13 Banstead Nook,CRAIGIEBURN,2848000,house,2010,3,2,2,SC_110,1.988,40221,1.998,45.92857142857143,0,hospital_104,4.493,S_005,1.938
20616,-37.761521,144.966811,162 Albion Street,BRUNSWICK,7335000,house,2012,3,1,2,SC_030,3.558,19967,0.54,23.0,0,hospital_144,0.712,S_074,1.099
5396,-37.78669739,144.8585968,1 Lawn Crescent / Corner Melon Street,BRAYBROOK,12480000,house,2009,2,1,1,SC_043,0.816,20022,1.449,21.6,0,hospital_174,2.503,S_149,0.816
88976,-37.951107,145.039542,64 Middleton Street,HIGHETT,10695000,house,2011,3,2,2,SC_079,0.258,19872,0.362,39.583333333333336,0,hospital_082,1.839,S_069,0.257
81778,-37.990036,145.250172,139 Doveton Avenue,DOVETON,2960000,house,2011,3,1,1,SC_077,1.694,19885,3.531,58.54545454545455,0,hospital_119,2.792,S_195,1.529
63122,-37.826833,145.244801,85 Campbell Street,HEATHMONT,6900000,house,2014,3,2,1,SC_032,2.105,19871,0.167,45.90909090909091,0,hospital_105,1.754,S_190,2.124
63264,-37.797934,145.295692,1/25 Ruskin Avenue,CROYDON,3920000,house,2014,2,1,1,SC_022,1.117,19878,1.356,50.63636363636363,0,hospital_164,3.693,S_055,1.142
87381,-37.932492,145.004237,15 Hamel Street,HAMPTON,16920000,house,2011,4,2,2,SC_046,3.094,19949,0.657,26.933333333333334,0,hospital_036,1.107,S_088,0.545
84591,-37.880126,144.981294,112 Ruskin Street,ELWOOD,22750000,house,2010,3,1,1,SC_015,1.274,19955,1.312,15.0,0,hospital_009,2.234,S_133,1.299
40184,-37.703632999999996,145.047901,26 Prospect Hill Drive,BUNDOORA,8371000,house,2010,4,2,2,SC_047,4.184,19983,3.115,30.9375,0,hospital_037,0.852,S_155,0.823
55793,-37.844631,145.071395,556 Camberwell Road,CAMBERWELL,9600000,house,2015,3,1,2,SC_099,2.546,19850,0.373,31.714285714285715,0,hospital_168,1.453,S_160,1.073
47227,-37.724871,145.158912,47 View Hill Crescent,ELTHAM,5310000,house,2011,4,1,0,SC_051,5.7,19987,1.594,44.0,0,hospital_075,5.162,S_194,1.102
50803,-37.778662,145.125832,13 Winston Drive,DONCASTER,15600000,house,2015,3,2,2,SC_091,0.938,20042,4.532,30.441176470588236,0,hospital_194,1.107,S_188,0.942
9335,-37.854113,144.716231,16 Tennyson Drive,TRUGANINA,6552000,house,2014,4,2,2,SC_053,1.135,46468,3.256,32.75,0,hospital_073,4.129,S_007,2.773
84794,-37.881902,144.98956,24 Austin Avenue,ELWOOD,13590000,house,2011,3,2,1,SC_015,1.664,19955,0.833,15.0,0,hospital_116,1.785,S_133,1.036
60405,-37.845872,145.185993,10 Bellara Street,VERMONT,4736000,house,2013,3,1,2,SC_088,3.009,19899,2.977,36.592592592592595,0,hospital_192,2.216,S_066,2.198
41413,-37.73718,145.07732,10 Leura Avenue,ROSANNA,8671000,house,2013,3,2,1,SC_017,2.209,19936,1.171,27.9375,0,hospital_066,2.433,S_100,2.569
55450,-37.833126,145.074147,2a Elphin Grove,CAMBERWELL,14700000,house,2015,3,1,1,SC_099,1.721,19852,0.435,27.833333333333332,0,hospital_168,2.212,S_160,0.347
77147,-37.940356,145.112915,2 Kerribree Court,CLAYTON SOUTH,5093000,house,2011,3,1,1,SC_003,4.015,19915,1.869,38.77777777777778,0,hospital_076,2.175,S_170,1.441
52177,-37.830356,144.998475,114 Brighton Street,RICHMOND,9750000,house,2012,2,1,1,SC_038,1.426,19907,0.457,6.0,0,hospital_196,0.871,S_102,1.405
89404,-37.958655,145.027566,27 Balmoral Avenue,SANDRINGHAM,20640000,house,2015,4,2,2,SC_079,1.59,19872,1.695,39.583333333333336,0,hospital_058,0.83,S_214,1.549
89165,-37.951824,145.019044,12 Neptune Street,SANDRINGHAM,10416000,house,2011,3,1,1,SC_079,1.957,19948,1.282,28.933333333333334,0,hospital_058,1.079,S_214,0.763
85029,-37.888403,144.988242,58 Foam Street,ELWOOD,15210000,house,2012,4,2,2,SC_015,2.292,19954,1.184,16.9375,0,hospital_116,1.882,S_193,1.568
85418,-37.884308,145.012039,23 Murray Street,ELSTERNWICK,13392000,house,2013,2,1,2,SC_023,2.855,19954,0.98,16.9375,0,hospital_079,0.221,S_193,0.609
88495,-37.95211,145.037481,15 James Avenue,HIGHETT,13680000,house,2013,3,1,1,SC_079,0.457,19872,0.563,39.583333333333336,0,hospital_082,1.934,S_069,0.457
75354,-37.902299,145.07117,60 Dalny Road,MURRUMBEENA,5852000,house,2013,3,1,1,SC_087,1.796,19918,1.002,31.85185185185185,0,hospital_159,2.242,S_167,1.796
93519,-37.99629,145.077755,58 Herbert Street,PARKDALE,21920000,house,2010,5,3,2,SC_003,2.971,19864,0.379,40.9,0,hospital_001,0.764,S_003,1.36
21272,-37.75677872,144.9757538,46 Moreland Road,BRUNSWICK,6929000,house,2008,2,1,1,SC_103,2.997,19966,1.252,26.0,0,hospital_144,0.35,S_173,1.791
71373,-37.855264,145.239853,3 Barrington Court,WANTIRNA,8442000,house,2014,4,3,2,SC_032,4.831,19870,2.907,49.90909090909091,0,hospital_179,1.262,S_227,2.142
46369,-37.70546722,145.1567993,1/33 Park West Road,ELTHAM,4620000,house,2009,3,1,0,SC_051,3.549,19987,1.198,44.0,0,hospital_075,4.486,S_194,1.066
59898,-37.81517,145.194324,36 McDowall Street,MITCHAM,4224000,house,2012,3,1,1,SC_088,1.377,19900,0.378,39.5,0,hospital_010,0.525,S_202,1.866
65488,-37.793686,145.309233,72 Ervin Road,KILSYTH,4213000,house,2012,3,1,1,SC_022,2.378,19877,1.033,54.5,0,hospital_164,4.971,S_224,0.946
30997,-37.75396,144.991789,24 Fyffe Street,THORNBURY,13800000,house,2010,5,3,2,SC_103,1.833,20014,0.609,23.0,0,hospital_035,1.729,S_105,1.091
76356,-37.89759827,145.0825043,63 Carlisle Crescent,HUGHESDALE,7670000,house,2008,5,2,2,SC_087,1.025,19918,0.524,31.85185185185185,0,hospital_166,2.07,S_167,1.025
61312,-37.78656769,145.2573242,15 Ashcombe Drive,RINGWOOD,6450000,house,2009,4,2,0,SC_022,2.66,19878,2.273,50.63636363636363,0,hospital_164,2.364,S_157,1.201
55762,-37.847331,145.058598,5/924 Toorak Road,CAMBERWELL,13650000,house,2010,4,2,2,SC_099,2.559,19912,0.9,16.928571428571427,0,hospital_168,0.354,S_160,1.753
75303,-37.896812,145.052126,55 Miller Street,CARNEGIE,11880000,house,2016,1,1,3,SC_041,1.46,19942,1.175,32.5,0,hospital_126,2.907,S_015,1.084
13135,-37.695059,144.751003,40 Catherine Drive,HILLSIDE,5880000,house,2011,3,2,3,SC_048,4.301,20000,2.15,39.05882352941177,0,hospital_057,9.182,S_163,0.157
50418,-37.77088,145.087445,84 Rocklea Road,BULLEEN,9955000,house,2016,4,2,0,SC_009,0.703,19935,2.812,26.176470588235293,0,hospital_193,2.456,S_154,0.586
93056,-37.987765,145.074448,25 Fifth Street,PARKDALE,6160000,house,2010,2,1,1,SC_003,2.252,19864,0.614,40.9,0,hospital_001,0.348,S_003,0.475
90496,-37.968082,145.055975,3 Stanley Avenue,CHELTENHAM,17120000,house,2015,5,3,0,SC_079,2.482,19866,0.202,36.65,0,hospital_082,0.851,S_023,0.96
79700,-37.99111557,145.1852875,15 Finchaven Avenue,KEYSBOROUGH,4080000,house,2009,3,1,1,SC_057,1.064,19889,1.535,50.57142857142857,0,hospital_096,1.284,S_079,1.146
66123,-37.769074,145.324078,26 Wainewright Avenue,MOOROOLBARK,5980000,house,2015,3,2,1,SC_084,1.509,19877,2.025,54.5,0,hospital_113,2.816,S_168,1.216
6994,-37.78533173,144.8377228,75 Devonshire Road,SUNSHINE,4048000,house,2009,2,1,0,SC_102,0.495,20021,0.556,25.666666666666668,0,hospital_174,0.966,S_080,0.579
96863,-38.002064,145.26342,45 Cornwall Street,HALLAM,2456000,house,2012,3,1,2,SC_077,1.371,19885,1.832,58.54545454545455,0,hospital_119,4.332,S_212,0.357
72568,-37.856816,145.261641,7 The Haven,BAYSWATER,5080000,house,2014,4,2,2,SC_032,5.691,19870,1.774,49.90909090909091,0,hospital_002,0.594,S_139,1.609
17488,-37.709835,144.936806,6 Caldwell Street,GLENROY,5610000,house,2013,3,1,1,SC_030,2.773,20033,1.621,30.88235294117647,0,hospital_184,4.568,S_004,0.356
93539,-38.016794,145.096386,6 Eulinga Ave,ASPENDALE,8840000,house,2013,3,2,1,SC_003,5.123,19862,1.266,46.05882352941177,0,hospital_001,3.571,S_119,1.292
20290,-37.75928116,144.9538117,1 Patterson Street,BRUNSWICK,4528000,house,2006,2,1,1,SC_030,3.009,19967,0.643,23.0,0,hospital_011,0.653,S_074,1.292
75367,-37.898017,145.051529,62 Neville Street,CARNEGIE,8503000,house,2011,3,2,1,SC_041,1.604,19941,1.196,35.5,0,hospital_126,2.839,S_015,1.228
34736,-37.703782,145.024322,34 Darebin Boulevard,RESERVOIR,12087000,house,2014,4,2,3,SC_047,3.906,20009,1.382,33.083333333333336,0,hospital_025,2.216,S_225,2.384
3220,-37.81941,144.891693,26 Sussex Street,YARRAVILLE,8100000,house,2015,2,1,1,SC_043,3.907,19996,0.425,15.545454545454545,0,hospital_056,2.965,S_201,2.151
54829,-37.825786,145.060441,1 Thorn Street,CAMBERWELL,24000000,house,2014,3,2,2,SC_099,0.265,19853,0.176,24.0,0,hospital_064,2.181,S_113,0.404
35733,-37.701829,145.016091,9 Harmer Street,RESERVOIR,10720000,house,2016,3,1,2,SC_047,4.275,20008,0.859,36.083333333333336,0,hospital_139,2.365,S_225,2.8
57614,-37.82789,145.159006,1-3 Naughton Grove,BLACKBURN,14500000,house,2015,3,1,2,SC_002,1.449,19898,1.176,35.15151515151515,0,hospital_060,0.62,S_066,1.005
62513,-37.828429,145.242555,11 Viviani Crescent,HEATHMONT,7410000,house,2014,4,2,1,SC_032,2.122,19871,0.176,45.90909090909091,0,hospital_105,1.925,S_190,2.168
57022,-37.826344,145.086866,12A Highfield Road,CANTERBURY,27720000,house,2016,5,3,3,SC_099,2.545,19894,0.276,30.636363636363637,0,hospital_117,3.018,S_160,1.695
44094,-37.691736,145.11507,104 Greenhill Road,GREENSBOROUGH,10150000,house,2016,3,2,2,SC_051,4.419,19985,1.487,37.86666666666667,0,hospital_075,1.697,S_210,1.678
16261,-37.697767999999996,144.936151,10 Daley Street,GLENROY,4268000,house,2013,3,1,1,SC_030,4.047,20031,1.812,34.875,0,hospital_104,5.42,S_004,1.055
48157,-37.802811,145.033978,24 Malmsbury Street,KEW,8910000,house,2016,3,1,1,SC_083,1.971,19904,2.088,20.458333333333332,0,hospital_064,1.42,S_039,0.425
62843,-37.829161,145.231173,30 Daisy Street,HEATHMONT,8034000,house,2014,3,1,0,SC_032,1.838,19871,1.18,45.90909090909091,0,hospital_105,2.263,S_040,1.927
86220,-37.926524,145.003545,166A Were Street,BRIGHTON,15960000,house,2010,3,2,2,SC_046,3.379,19950,1.264,23.9375,0,hospital_036,1.771,S_088,1.186
84553,-37.875402,144.978607,10 Pozieres Avenue,ELWOOD,28900000,house,2011,4,2,2,SC_015,0.77,19955,1.462,15.0,0,hospital_103,2.011,S_017,0.771
86548,-37.908205,144.996745,30 Barkly Street,BRIGHTON,16800000,house,2016,3,2,2,SC_015,4.619,19952,0.633,20.0,0,hospital_156,0.605,S_150,0.629
91121,-37.985328,145.045586,1 Powys  Drive,BEAUMARIS,20800000,house,2013,5,2,3,SC_079,4.049,19865,1.761,38.9,0,hospital_055,0.823,S_011,1.536
80882,-37.99517822,145.2362213,17 Box Street,DOVETON,5395000,house,2008,4,2,2,SC_077,1.538,19888,2.396,53.81818181818182,0,hospital_119,1.882,S_184,1.946
77873,-37.924757,145.171761,3 Grosvenor Avenue,MULGRAVE,8050000,house,2014,3,1,1,SC_073,2.407,19913,3.19,43.958333333333336,0,hospital_161,3.945,S_067,1.93
48603,-37.803265,145.039366,6 Disraeli Street,KEW,20800000,house,2016,3,1,1,SC_083,1.944,19904,2.042,20.458333333333332,0,hospital_064,0.992,S_039,0.794
39427,-37.694088,145.049987,104 McLeans Road,BUNDOORA,7080000,house,2010,3,2,2,SC_047,5.244,20008,3.357,36.083333333333336,0,hospital_037,1.069,S_155,0.669
45794,-37.718487,145.124632,12 McFarlane Street,MONTMORENCY,10080000,house,2012,3,2,2,SC_051,5.869,19986,0.449,40.0,0,hospital_075,2.223,S_210,2.59
65527,-37.768281,145.322363,1 Chevalier Crescent,MOOROOLBARK,10800000,house,2015,4,2,2,SC_084,1.35,19877,2.032,54.5,0,hospital_113,2.938,S_168,1.08
71009,-37.846101,145.2349872,10 Kenross Court,WANTIRNA,6912000,house,2011,4,2,2,SC_032,3.752,19871,2.15,45.90909090909091,0,hospital_179,0.754,S_227,2.642
75453,-37.897735,145.053412,79 Neville Street,CARNEGIE,9300000,house,2013,3,1,0,SC_041,1.517,19942,1.328,32.5,0,hospital_159,2.968,S_015,1.15
21096,-37.767966,144.966549,34 Thomas Street,BRUNSWICK,4800000,house,2011,2,1,0,SC_030,4.214,19968,0.613,21.0,0,hospital_144,1.359,S_074,0.611
41711,-37.751651,145.072088,17 Hodgson Street,HEIDELBERG,4680000,house,2012,3,1,2,SC_017,0.555,19936,1.108,27.9375,0,hospital_066,0.992,S_100,0.896
2563,-37.786259,144.878031,90 Ballarat Road,MAIDSTONE,7020000,house,2014,4,1,2,SC_052,1.649,20023,1.846,19.6,0,hospital_056,1.049,S_149,1.671
53508,-37.821663,145.007101,57 Neptune Street,RICHMOND,16500000,house,2016,3,2,1,SC_038,2.107,19906,0.658,12.774193548387096,0,hospital_122,0.356,S_076,1.682
29828,-37.777836,144.998398,27 Jackson Street,NORTHCOTE,8460000,house,2013,2,1,1,SC_001,3.975,19928,0.319,13.928571428571429,0,hospital_035,1.858,S_200,2.886
3013,-37.8217659,144.89151,1A Beverley Street,YARRAVILLE,5016000,house,2009,2,1,1,SC_033,3.973,19996,0.673,15.545454545454545,0,hospital_056,3.222,S_201,2.409
69008,-37.864939,145.035977,28 Cummins Grove,MALVERN,10725000,house,2010,2,1,2,SC_023,1.392,19944,0.605,19.695652173913043,0,hospital_183,0.333,S_013,0.814
8783,-37.86554718,144.7679138,107 Railway Avenue,LAVERTON,4122000,house,2009,4,2,0,SC_092,4.604,19923,0.462,30.941176470588236,0,hospital_073,7.86,S_007,2.213
70123,-37.861335,145.102373,48 Ashwood Drive,ASHWOOD,14960000,house,2014,2,1,3,SC_042,2.022,19840,1.611,27.933333333333334,0,hospital_089,0.843,S_112,0.947
45845,-37.718534,145.129903,154 Rattray Road,MONTMORENCY,6300000,house,2014,3,1,0,SC_051,5.643,19986,0.822,40.0,0,hospital_075,2.59,S_194,2.505
13952,-37.747834,144.916068,18 Glen Street,ESSENDON,15820000,house,2012,4,2,2,SC_082,1.797,20036,0.434,23.875,0,hospital_184,1.147,S_197,0.616
3210,-37.814997,144.867631,25A Sanderson Street,YARRAVILLE,8424000,house,2015,3,2,2,SC_033,2.249,20022,1.801,21.6,0,hospital_056,2.931,S_149,2.435
85288,-37.890481,145.010168,15 Trevelyan Street,ELSTERNWICK,8722000,house,2016,4,2,2,SC_023,3.283,19953,0.87,19.0,0,hospital_116,0.556,S_193,0.533
37908,-37.77539825,145.0248566,10 Darling Street,FAIRFIELD,7450000,house,2008,3,1,2,SC_001,1.707,19931,0.654,20.076923076923077,0,hospital_039,1.437,S_219,1.684
70683,-37.878763,145.10821,27 Mawarra  Crescent,CHADSTONE,15600000,house,2013,4,2,2,SC_042,1.476,19840,0.668,27.933333333333334,0,hospital_166,2.29,S_112,1.869
20657,-37.7746016,144.9698945,177 Edward Street,BRUNSWICK,7000000,house,2012,4,2,1,SC_008,4.146,19969,0.984,20.0,0,hospital_144,2.024,S_138,0.691
